Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
9608,aD889EeeD1b1dA9,Estrada PLC,https://burgess-hart.org/,Portugal,Secured attitude-oriented challenge,1990,Political Organization,6652
9609,bDE2eCBBfDefe86,Love-Golden,http://richmond-rosario.com/,Egypt,Re-contextualized 3rdgeneration groupware,1986,Legislative Office,1820
9610,cd2dDE4dB3b1D27,"Davis, Lang and Ochoa",https://navarro.com/,Libyan Arab Jamahiriya,Multi-lateral exuding service-desk,2004,Utilities,4740
9611,a9Af61aA64AC7bc,Bell-Zhang,https://www.davidson-soto.com/,Monaco,Open-architected secondary monitoring,1973,Motion Pictures / Film,7334
9612,691b4e7cA3Feb78,Buck-Mcmillan,http://www.roach-smith.info/,Cape Verde,Stand-alone 6thgeneration installation,1981,Photography,7517
9613,99d0beb7Beddb62,Brady and Sons,http://lang.com/,Russian Federation,Advanced reciprocal migration,1986,Textiles,3281
9614,22CbCfD53BBd389,"Peters, Mooney and Fox",https://www.brady.info/,San Marino,Open-source clear-thinking open architecture,1991,Furniture,2911
9615,c8fF5d962CE20F4,Barrera-Patton,https://archer-brady.biz/,Thailand,Managed 3rdgeneration moderator,2013,Arts / Crafts,4057
9616,Ad7FfcCeB7dcdcC,Mitchell and Sons,https://www.downs.info/,Bangladesh,Monitored value-added collaboration,1976,Farming,4568
9617,0aF3eCFe8BE1759,Haley LLC,https://www.bonilla-santiago.com/,Portugal,Ergonomic well-modulated time-frame,2014,Printing,311
9618,c40dA0C7145f3E2,Patterson-Ali,http://www.abbott.org/,Liberia,Pre-emptive zero administration complexity,1982,Education Management,8454
9619,fC59a45bAD07F5e,Baldwin-Bishop,http://www.shea.com/,Uganda,Self-enabling heuristic software,1989,Research Industry,390
9620,89c49F892F826F3,Rogers-Simon,http://www.morris.com/,Belarus,Extended high-level time-frame,2000,Gambling / Casinos,9947
9621,75579EF84796490,"Rangel, Arellano and Cole",http://www.pena-bowers.com/,Cameroon,Synergistic fresh-thinking focus group,1990,Building Materials,1704
9622,eCecb5b29b50E5C,Mcclain Ltd,http://www.hanna.com/,Germany,Managed client-server solution,2003,Ranching,2429
9623,BEcbBd8e1E0a0bd,Hughes Group,https://www.potter.org/,Sierra Leone,Future-proofed real-time secured line,2018,Supermarkets,5481
9624,4c85b05f3cda78A,Ellis-Murphy,https://www.bryant-anthony.com/,Benin,Assimilated methodical emulation,2000,Performing Arts,7127
9625,FdFC42EAE8b3A5F,Rios-Carney,http://moss.biz/,United States Minor Outlying Islands,Monitored holistic analyzer,1979,Telecommunications,727
9626,D0DE2E0E2Afd99e,Gray-Jacobson,http://koch.com/,Burundi,Profound human-resource moratorium,1987,Glass / Ceramics / Concrete,1385
9627,c7D1689c5Cd91D8,"Macias, Ray and Barber",http://www.powers.com/,Mayotte,Programmable disintermediate projection,1992,Dairy,1448
9628,bDf8cAf1aFA4eE9,"Mcintyre, Olson and Marks",http://www.murray.com/,Mozambique,Configurable cohesive focus group,1988,Packaging / Containers,8912
9629,E53DfDAd71fa3c3,Page-Gonzales,https://holland.com/,Cuba,Front-line asynchronous knowledge user,1993,Alternative Dispute Resolution,2752
9630,ae37f4A6d3ABfdD,"Willis, Baird and Curry",http://crawford-savage.com/,Finland,Fundamental 3rdgeneration workforce,2001,Hospital / Health Care,942
9631,53ebF6c6b4F29e1,"Porter, Morse and Zuniga",https://henson.info/,Portugal,Self-enabling exuding knowledgebase,2007,Farming,2374
9632,6fb707dADE2ca05,Wall-Blackwell,https://www.carlson.com/,Congo,Open-source local framework,2012,Staffing / Recruiting,2833
9633,3D5DC3FAcC12F2d,"Bishop, Simpson and Wiggins",http://www.estrada-barrera.info/,Kuwait,Digitized homogeneous matrix,2016,Mining / Metals,9957
9634,aADC90d20BF98BD,"Ayers, Clayton and Woodard",http://www.bartlett.org/,Belize,Configurable system-worthy info-mediaries,2020,Wine / Spirits,7274
9635,4291DB04D3f5Fa3,Parker-Macdonald,https://www.preston.com/,Fiji,Advanced logistical data-warehouse,1979,Outsourcing / Offshoring,909
9636,123C98D6287C21E,Petersen and Sons,http://mcgee.com/,Georgia,Diverse coherent throughput,2012,Consumer Goods,7848
9637,bb1Dad16b5cFAad,"Pineda, Page and Clements",http://www.gibson.biz/,Gambia,Total bottom-line knowledge user,2013,Wholesale,2064
9638,eFFeFea862DF551,Kemp PLC,https://price.com/,Bahrain,Reactive system-worthy project,2022,Paper / Forest Products,9074
9639,32a7A8Fd6c8008f,"Reed, Poole and Rojas",https://hartman.biz/,Argentina,Object-based bandwidth-monitored Graphical User Interface,1987,Alternative Dispute Resolution,4244
9640,4e9E7251D5FCBEc,"Baker, Santiago and Hayden",https://www.boyer.com/,Afghanistan,Automated regional architecture,1977,Railroad Manufacture,1889
9641,19C6D88Ed9F00F4,Decker Inc,https://www.villegas-riggs.com/,Turks and Caicos Islands,Self-enabling 6thgeneration neural-net,1995,Think Tanks,6231
9642,D4b2fC6bAbcec49,Mcdonald Group,http://www.davis.com/,Bangladesh,Stand-alone maximized encryption,2022,Investment Banking / Venture,6091
9643,3AD2B4Ea7Caab7E,Hopkins-Bright,https://www.baxter.com/,Jamaica,Total reciprocal capability,1980,Food / Beverages,5191
9644,F2e9f9597cACB5C,Ruiz-Pruitt,https://santos-noble.net/,Papua New Guinea,Reactive transitional intranet,1998,Market Research,5060
9645,B396Cbf4dd627cb,Chandler LLC,https://graves.biz/,Guinea,Expanded intermediate synergy,2020,Philanthropy,5708
9646,5bf04c16aa80aaf,Humphrey Ltd,http://www.huerta.info/,Malawi,Profit-focused fault-tolerant knowledge user,1999,Executive Office,8189
9647,8FB7Dce9dFa1BF7,"Bright, Suarez and Brady",http://carlson.biz/,Colombia,Synergized eco-centric matrix,2014,Performing Arts,9671
9648,BEd5Cd56EEb5437,Maynard-Simon,https://riley-larson.com/,Luxembourg,Streamlined bifurcated benchmark,1980,Consumer Electronics,9945
9649,BaA2DacC69A4A99,"Hays, Mckay and Hood",http://www.spence.com/,Morocco,Multi-channeled directional open architecture,1998,Pharmaceuticals,5933
9650,4Fb1f7ca6e287D3,"Welch, Mahoney and Rush",http://www.bean-wilson.net/,Vietnam,Upgradable discrete implementation,2018,Information Technology / IT,9653
9651,6df1735B8591eFa,Robertson-Jefferson,http://ortiz-good.com/,Sri Lanka,Team-oriented clear-thinking functionalities,1986,Consumer Services,4385
9652,acFf11B07F51bd8,Ellison-Patrick,http://www.carpenter.info/,Czech Republic,Multi-channeled human-resource help-desk,2022,Fundraising,4856
9653,c2636FB85e6fcA4,"Grant, Tate and Blair",http://www.gibson.com/,Slovenia,Reverse-engineered next generation functionalities,2005,Food Production,6838
9654,6cd8378B257454a,Barron Group,https://www.skinner.com/,Bermuda,Monitored impactful protocol,2014,Semiconductors,3923
9655,ba34a53F8cB9f39,"Durham, Andrade and Brewer",http://moran.com/,Cook Islands,Versatile didactic monitoring,1998,Military Industry,7689
9656,1faFADfcea5d6F0,Jenkins Group,https://jordan-lewis.com/,Chad,Persevering encompassing artificial intelligence,1974,Package / Freight Delivery,6618
9657,C2ac1A7eCca9f7A,Lynch Ltd,https://guerra-casey.info/,Algeria,Public-key non-volatile adapter,2020,Food / Beverages,3553
9658,dEeFa1f97cA5066,"Delgado, Mclaughlin and Crawford",http://www.pope.org/,Guinea,Profound actuating solution,1999,Wholesale,630
9659,Fafbf83DA85ea7d,"Wyatt, Murphy and Flynn",http://www.lopez-bartlett.com/,Macedonia,Multi-channeled explicit encoding,1972,Business Supplies / Equipment,119
9660,E3EAEFab8499E7F,Chang-Lin,https://yang.com/,Mozambique,Object-based motivating synergy,1993,Leisure / Travel,2493
9661,C40f4baC1440A22,"Haney, Keller and Jefferson",http://liu.com/,Nepal,Secured 4thgeneration support,1987,Dairy,8039
9662,9AD08AdE42FfDbD,Martin Ltd,https://www.walters.org/,Antarctica (the territory South of 60 deg S),Synergistic empowering knowledge user,1976,Computer Networking,1493
9663,9C076Ed1DF0cacB,"Montoya, Hanna and Wheeler",http://www.barnes.net/,Gabon,Switchable content-based initiative,2016,Online Publishing,3180
9664,9dB24A4dcCC42C3,Burnett-Mcpherson,http://greer-schneider.biz/,San Marino,Triple-buffered intangible analyzer,1987,Industrial Automation,952
9665,d1EdCbA2Fbce90f,Lewis-Mora,http://www.ward.com/,Slovakia (Slovak Republic),Object-based background open system,1995,Medical Practice,9563
9666,11bcEF7fEFB2c9F,Bernard-Pope,http://www.hale.com/,Antarctica (the territory South of 60 deg S),Profit-focused human-resource core,2015,Industrial Automation,538
9667,F7534D9ac86b11F,Abbott Ltd,https://www.mora-davenport.com/,Aruba,Advanced methodical collaboration,2013,Maritime,7845
9668,b36e91a1BDBB7cD,Hutchinson PLC,https://www.dickerson-gray.com/,Saint Pierre and Miquelon,Distributed homogeneous solution,1977,Sporting Goods,1430
9669,0CCF6Bc836e8CFD,Simpson and Sons,http://barr.com/,Nicaragua,User-friendly dynamic superstructure,1997,Investment Management / Hedge Fund / Private Equity,6907
9670,ED1DbAc39e1f29e,Bautista-Branch,https://castillo.biz/,Indonesia,Universal hybrid service-desk,2009,Philanthropy,8920
9671,fBA111bE9c711eC,"Jordan, Kane and Robbins",http://www.gillespie.com/,Vanuatu,Fundamental maximized function,1994,Management Consulting,3546
9672,3CDff9890eeA952,Krause-Landry,http://melendez-bernard.com/,Northern Mariana Islands,User-friendly solution-oriented matrix,1975,Investment Banking / Venture,4987
9673,CE2Ee51118bDE42,"Noble, Hendrix and Edwards",https://www.jefferson.biz/,Algeria,Extended optimal budgetary management,2017,Fishery,8944
9674,5B64Ad58E53D84a,"Hester, Bush and Benitez",http://www.glass.net/,Sierra Leone,Self-enabling next generation infrastructure,2011,Environmental Services,4486
9675,1bbDEf651C11E6b,"Compton, Fritz and Escobar",http://www.welch-fitzgerald.com/,Venezuela,Customer-focused radical application,1979,Library,1668
9676,0cECcba54f8cD75,Haney-Williamson,https://bailey-horton.com/,Malta,Robust fault-tolerant benchmark,2003,Professional Training,1957
9677,40afBb2C4B8aB74,Kelley Inc,http://www.marquez-stein.net/,British Virgin Islands,Realigned real-time collaboration,2006,Machinery,3546
9678,8b51F6046F0AfFb,Acevedo PLC,http://carroll.com/,Haiti,Persistent optimizing time-frame,1981,Marketing / Advertising / Sales,4734
9679,fC8152aDEa8EC5b,Barr PLC,https://www.stokes.com/,Tokelau,Monitored transitional policy,2006,Plastics,1936
9680,d36eee1F5c3dd2C,Nash LLC,http://meyer-madden.info/,United States Virgin Islands,Reverse-engineered neutral policy,2016,Biotechnology / Greentech,1582
9681,FcbC80E2B242AD6,"Short, Hebert and Lopez",http://bernard-logan.com/,Gibraltar,Diverse demand-driven emulation,2018,Consumer Electronics,1653
9682,5C5a16A9beeed1d,Vega and Sons,https://singleton.biz/,Panama,Persevering non-volatile implementation,1978,Hospital / Health Care,5311
9683,d964Cc2eCc22cD3,"Kelly, Guerrero and Wallace",http://christian.com/,Algeria,Multi-tiered exuding focus group,1990,Computer Networking,330
9684,F4eF5C8Db27EBDe,Brandt-Cochran,http://www.dillon.com/,Argentina,Team-oriented context-sensitive array,1977,Design,1745
9685,aE9abeEaDf8858E,Burgess LLC,https://www.avila.com/,Canada,Fully-configurable disintermediate adapter,1970,Logistics / Procurement,4526
9686,BdDf5b4def224d6,Martin Ltd,http://www.juarez.com/,Singapore,Customizable motivating toolset,1994,International Trade / Development,8278
9687,6529f969B9eE5a0,Bentley Group,https://www.gardner.com/,Faroe Islands,Virtual background model,2019,Architecture / Planning,3910
9688,CB4e8E400Db2Bcd,Hobbs-Trujillo,https://wilkerson.info/,Kazakhstan,Optional heuristic algorithm,1985,Management Consulting,3727
9689,F0cAC419Dc977AB,"Reed, Fernandez and Murray",https://barnes.net/,Moldova,Secured background challenge,2015,Glass / Ceramics / Concrete,3544
9690,D8636e84c18F4D2,"Villegas, Jennings and Hahn",http://mcdaniel.net/,Trinidad and Tobago,Optimized web-enabled capability,2012,Professional Training,4561
9691,9Ce0c69EA0992D5,"Cabrera, Carson and Riley",https://strickland.org/,Kiribati,Pre-emptive grid-enabled circuit,1975,Executive Office,6393
9692,80d60abebeAD70e,Blevins LLC,http://www.ferrell.com/,Poland,Centralized didactic throughput,2015,Defense / Space,4866
9693,642CA339FbC07Ae,Higgins-Clark,https://www.glass.com/,Fiji,Robust grid-enabled circuit,1979,Medical Equipment,4048
9694,9C31718cA2fFaf5,"Singleton, Warner and Potts",https://www.rosales.org/,Benin,Synergistic bi-directional data-warehouse,2021,Financial Services,1542
9695,1e261aD6b5E7bAC,"Morton, Gill and Cabrera",http://www.bowen.com/,Oman,Compatible hybrid conglomeration,1977,Civil Engineering,8219
9696,ACa7c5ED4e915ac,Arellano-Mann,http://www.becker-neal.biz/,Greenland,Ameliorated next generation product,2018,Renewables / Environment,9655
9697,EFbE087C723bDeb,Boyer PLC,https://evans.org/,Canada,Multi-lateral object-oriented algorithm,1987,Banking / Mortgage,4979
9698,5afdaf5179f9443,"Stone, Huynh and Ritter",https://www.rose-hahn.com/,Chile,Programmable zero tolerance definition,1981,Pharmaceuticals,4936
9699,F3783D04f709C0e,Burgess-Larsen,https://www.roach.com/,Israel,Multi-channeled stable system engine,2000,Music,8226
9700,C9DE3739C61F1Bd,"Perkins, Cain and Bowen",https://moody.com/,Colombia,Stand-alone reciprocal attitude,1996,Medical Equipment,5196
9701,dBfF0f9DE9E186B,Ashley and Sons,https://ramsey.info/,Djibouti,Inverse cohesive open architecture,1990,Professional Training,110
9702,E5D5baA50dec968,"Patel, Mcclain and Larson",http://moody.com/,Andorra,Integrated intermediate moderator,1976,Political Organization,6485
9703,258c927CDBB92bB,King-Lang,http://donovan-pollard.biz/,Montserrat,Customizable optimizing function,1982,Civil Engineering,5533
9704,DF634EBEaAF6D97,Tate-Bolton,https://brady.com/,Guinea-Bissau,Realigned dynamic policy,1974,Information Technology / IT,9512
9705,70F27f71d3F5fE5,Abbott-Carpenter,http://cherry-blanchard.com/,French Guiana,Persistent neutral encryption,2001,Religious Institutions,1073
9706,Be9aeCb0bCa7aF0,Durham Ltd,https://terrell.info/,Suriname,Progressive even-keeled artificial intelligence,2013,Paper / Forest Products,1972
9707,aaeaebC30fDA6a8,Wilkerson and Sons,https://www.curtis-thomas.com/,Gabon,Versatile zero-defect approach,1977,Education Management,760
9708,0cCbCEa45cFF4bB,Ayala-Morales,http://www.villa-stanton.com/,Palau,Organic full-range analyzer,2004,Architecture / Planning,6246
9709,E4bcaC4B8cfdF12,Boone-Shepard,https://www.levine-kerr.com/,Germany,Persevering local task-force,1987,Environmental Services,7628
9710,fBE8E5A8d7Dc400,"Carpenter, Fleming and Benitez",http://www.meyers.org/,Martinique,Front-line bandwidth-monitored matrices,1974,Legislative Office,978
9711,fb8E3611bFFe3B1,Mayo-Raymond,https://winters.com/,Marshall Islands,Total eco-centric policy,2001,Writing / Editing,6311
9712,FEe15fB6ab7Fc0E,Floyd-Calderon,https://henry.net/,Gibraltar,Advanced fault-tolerant task-force,1984,Apparel / Fashion,228
9713,F149bfafDECe982,"Shea, Atkins and Daugherty",http://www.lyons.net/,Dominican Republic,Versatile explicit attitude,2006,Program Development,4763
9714,2B1AC4204f2a2b4,"Wilkinson, Harper and Saunders",https://www.young.com/,Pakistan,Universal dynamic intranet,1971,Facilities Services,924
9715,d1FF2AD7d3bF8e9,"Mcclure, Ibarra and Proctor",https://wilkerson-blevins.com/,Turkmenistan,User-centric grid-enabled intranet,1990,Industrial Automation,1421
9716,0c8d5C0e48bFD0D,Luna-Aguirre,http://www.jefferson.com/,Israel,Team-oriented next generation hub,2005,Machinery,4106
9717,6c8954C85cbFe9C,"Vega, Burnett and Richmond",https://evans.com/,Lithuania,Persistent non-volatile intranet,2017,Graphic Design / Web Design,7475
9718,7Ba8e839d1a64bE,Larsen LLC,http://fleming.biz/,Tokelau,Digitized holistic superstructure,2007,Telecommunications,2324
9719,F7360Fc9c5E19e7,Alexander-Mckinney,http://carpenter.info/,British Indian Ocean Territory (Chagos Archipelago),Multi-layered zero tolerance interface,2014,Publishing Industry,7317
9720,27fD3b5d421fDC4,"Bentley, Thomas and Callahan",http://cohen.com/,Gambia,Self-enabling high-level installation,2000,Import / Export,8831
9721,A92566E2edba86D,Day-Hardin,http://www.owens.com/,Honduras,Virtual tertiary algorithm,1987,Hospitality,4545
9722,d1dD2Ccb21e4379,Kaiser-Hinton,https://mathews-shah.com/,Kuwait,Multi-layered coherent adapter,2001,Architecture / Planning,9050
9723,591f1dc5a62bD0A,Rangel-Bray,http://www.barajas.info/,Brazil,Intuitive zero administration Graphical User Interface,2013,Mining / Metals,3221
9724,4cf1b55f35afc23,Hays-Fry,https://holloway.com/,Luxembourg,Re-engineered neutral success,2018,Military Industry,3322
9725,7fBA8DdE2Bfca49,Harper-Randolph,http://www.ray.com/,Dominica,Business-focused optimal workforce,2014,Textiles,7318
9726,1B21B7073fa2fB2,Friedman Inc,http://www.ingram-maldonado.com/,Palau,Right-sized systematic attitude,2013,Wholesale,6482
9727,2460B8Db4e8e2B7,"Warner, Vega and Morgan",https://www.heath-dean.info/,Poland,Ergonomic clear-thinking product,1981,Entertainment / Movie Production,1177
9728,DbA06c632aeCa43,"Rowland, Roy and Adams",https://johns.com/,French Polynesia,Enhanced holistic adapter,2021,Wine / Spirits,5142
9729,73Ddf38A4eBAe8D,Nielsen Group,https://hooper.com/,Angola,Profound background data-warehouse,1975,Fishery,7376
9730,09f9e4c9bcC1fED,"Burton, Randolph and Chapman",http://www.hurley-mcmahon.com/,Solomon Islands,Multi-tiered real-time benchmark,2016,Utilities,1347
9731,BdcE8777cD148Ae,Bruce-Mosley,https://chang.net/,American Samoa,Vision-oriented client-driven customer loyalty,1991,Arts / Crafts,4970
9732,cc1CFAE9E8Ce1c9,Bennett Group,http://www.garrison.biz/,Saint Pierre and Miquelon,Synchronized object-oriented budgetary management,1988,Research Industry,9458
9733,d8b655E5766255f,Ewing-Pittman,https://www.conrad.com/,Thailand,Decentralized 24hour process improvement,1999,Program Development,2028
9734,0f0A664BFfD6Be2,Gates and Sons,https://roberts-golden.net/,Malaysia,Grass-roots leadingedge Graphic Interface,2016,Motion Pictures / Film,8009
9735,455ECa675Fcba9F,Schneider-Shannon,https://www.cowan.net/,Gibraltar,Universal composite strategy,2021,Law Practice / Law Firms,6486
9736,4aEFD0257Cb8A3f,Edwards and Sons,https://conway-mcguire.com/,Mayotte,Reduced didactic strategy,2008,Mechanical or Industrial Engineering,4699
9737,7F11cdAC83Cb9eB,Best-Watts,https://vance.biz/,Turkey,Realigned intangible matrix,1971,Alternative Dispute Resolution,9426
